order_id,customer_id,product_id,order_date,order_time,quantity,unit_price,discount,total_price,supplier_id,payment_method,shipping_address,shipping_city,shipping_state,shipping_country,shipping_postal_code,billing_address,billing_city,billing_state,billing_country,billing_postal_code,tracking_number,status
428,428,428,4/7/2020,7.61,33,963.88,0.25,2404.47,428,credit card,97790 Nobel Junction,Maloarkhangel’sk,,Russia,303370,5733 Artisan Drive,Kwangmyŏng,,South Korea,,3721780749,delivered
429,429,429,12/21/2022,10.93,72,957.76,0.86,3253.41,429,credit card,7186 Summer Ridge Junction,Kamensk-Ural’skiy,,Russia,623462,910 Manufacturers Court,Kruengraya,,Indonesia,,9057230556,shipped
430,430,430,3/26/2021,20.04,33,866.03,0.3,7815.17,430,debit card,7339 Lien Parkway,Beijós,18,Portugal,3430-505,60644 Eliot Center,Ngrejo,,Indonesia,,6281858373,delivered
431,431,431,1/11/2022,1.8,73,650.93,0.46,8643.79,431,credit card,0 Dixon Point,Cipicung Timur,,Indonesia,,03 Welch Parkway,Vila Boa do Bispo,13,Portugal,4625-644,9628132224,pending
432,432,432,12/11/2020,19.75,60,989.55,0.24,7452.41,432,credit card,5 Hoffman Trail,Mehron,,Tajikistan,,32 Oxford Street,Nancheng,,China,,9663707432,pending
433,433,433,10/15/2021,23.62,94,341.02,0.71,3881.39,433,debit card,88 Westport Way,Kolambugan,,Philippines,2100,543 Express Trail,Gunungmanik,,Indonesia,,9779149660,processing
434,434,434,6/29/2020,18.6,94,633.99,0.43,8040.32,434,cash,610 Continental Road,Kupavna,,Russia,301086,365 South Junction,Unity,SK,Canada,J8R,1059546398,shipped
435,435,435,8/14/2022,12.18,1,992.71,0.49,4355.96,435,cash,8568 Manley Alley,Krajan Gading,,Indonesia,,51452 Evergreen Circle,Gelatik,,Indonesia,,7827750632,processing
436,436,436,6/29/2021,3.15,24,8.66,0.02,7998.61,436,cash,32295 Bartelt Junction,Tierra y Libertad,COL,Mexico,32628,36928 Birchwood Pass,Pompano Beach,FL,United States,33064,1744184564,processing
437,437,437,10/14/2022,22.02,60,231.48,0.71,5558.41,437,credit card,78388 Farragut Lane,Biggar,SK,Canada,N1S,1217 Lakewood Point,Reston,VA,United States,22096,9586205216,processing
438,438,438,2/6/2021,15.63,38,181.24,0.08,4895.73,438,cash,08032 Ramsey Way,Kadupinang,,Indonesia,,86 Tennyson Hill,Lesozavodsk,,Russia,431435,5946591124,pending
439,439,439,11/6/2022,10.62,93,551.63,0.82,4168.67,439,credit card,5 Gateway Circle,Moravský Krumlov,,Czech Republic,672 01,59687 Graedel Lane,Yangcheng,,China,,9416808225,delivered
440,440,440,1/15/2022,17.79,5,592.16,0.19,7034.24,440,debit card,9 Vermont Lane,Gandekan,,Indonesia,,54710 Longview Parkway,Aviá Terai,,Argentina,3706,4538814522,pending
441,441,441,3/19/2022,23.21,62,199.06,0.72,2860.12,441,debit card,932 Oneill Hill,Cisoka,,Indonesia,,227 East Drive,Zaandam,07,Netherlands,1504,6078796562,pending
442,442,442,11/14/2022,14.3,41,607.37,0.33,7116.84,442,cash,5364 Haas Drive,Malabang,,Philippines,9300,55273 Warbler Circle,Benito Juarez,GRO,Mexico,41800,1435499035,shipped
443,443,443,10/15/2021,19.15,27,859.77,0.71,2411.24,443,credit card,4 Messerschmidt Drive,Longsheng,,China,,96 Forest Dale Park,Caen,99,France,14085 CEDEX 9,9338166967,processing
444,444,444,12/24/2020,19.7,66,815.59,0.45,9481.71,444,debit card,657 Crescent Oaks Center,Doubrava,,Czech Republic,735 33,93723 Memorial Road,Virginia,,South Africa,9484,2836032236,processing
445,445,445,10/22/2020,11.33,39,764.89,0.8,889.34,445,debit card,22520 Lunder Terrace,Az Zintān,,Libya,,3790 Linden Drive,Cần Giờ,,Vietnam,,9337559870,pending
446,446,446,6/8/2021,12.98,94,874.93,0.04,6390.54,446,credit card,5 Northfield Circle,Bendorubuh,,Indonesia,,045 John Wall Way,Benito Juarez,VER,Mexico,95749,4631707561,delivered
447,447,447,4/28/2021,8.78,23,66.09,0.48,870.45,447,credit card,482 Hoard Street,Cifuentes,,Cuba,,8875 Parkside Circle,Buenavista,MEX,Mexico,54414,1821749133,pending
448,448,448,1/8/2020,14.94,54,587.85,0.41,8708.71,448,cash,38935 Charing Cross Street,Zhoujiang,,China,,550 Sheridan Pass,Conselheiro Lafaiete,,Brazil,36400-000,9241019007,processing
449,449,449,12/27/2020,19.01,28,973.44,0.62,8742.15,449,credit card,200 Lakewood Gardens Lane,Huaquillas,,Ecuador,,35467 Chinook Way,Yangdun,,China,,2415530091,processing
450,450,450,4/3/2022,5.1,7,301.55,0.31,5500.91,450,cash,06387 Heath Center,Tipolo,,Philippines,7020,0137 Blue Bill Park Lane,Koungou,,Mayotte,97600,3980808540,processing
451,451,451,9/14/2021,6.32,12,296.99,0.46,3075.4,451,cash,61 Graceland Junction,Tuanjie,,China,,89 Express Parkway,Deep River,ON,Canada,M4J,5667693736,delivered
452,452,452,8/5/2021,0.23,99,601.78,0.6,958.09,452,cash,56750 East Avenue,Novoul’yanovsk,,Russia,433300,31299 Pearson Crossing,Qingshan,,China,,1995620108,processing
453,453,453,7/2/2020,22.88,72,244.0,0.68,3171.1,453,debit card,3 Fair Oaks Hill,Stylída,,Greece,,35373 Corscot Street,Chupa,,Russia,186670,5362707168,shipped
454,454,454,10/30/2022,7.95,58,730.79,0.51,7346.68,454,debit card,2256 Menomonie Point,Fonadhoo,,Maldives,,8286 Pond Place,Baliton,,Philippines,3102,7197694520,processing
455,455,455,10/14/2020,14.16,45,788.49,0.76,7150.45,455,debit card,3 Charing Cross Hill,Korotych,,Ukraine,,96923 Sheridan Drive,Mount Pearl,NL,Canada,A1N,9612739890,delivered
456,456,456,8/31/2022,23.19,50,415.91,0.28,6670.6,456,debit card,0 Lighthouse Bay Alley,Gualmatán,,Colombia,524528,6 Cody Lane,Meilong,,China,,9447901131,pending
457,457,457,11/25/2022,4.37,43,16.07,0.63,424.07,457,credit card,4 Jay Crossing,Milanów,,Poland,21-210,771 Jana Street,Cimaragas,,Indonesia,,5543388415,pending
458,458,458,2/1/2021,16.64,16,928.13,0.59,5324.02,458,debit card,328 Crowley Pass,Victoria,,El Salvador,,96 Mcguire Way,Sidi Lamine,,Morocco,,6649086684,delivered
459,459,459,10/15/2020,14.68,93,533.39,0.24,9214.47,459,debit card,29 Transport Pass,Taiyang,,China,,53 Meadow Ridge Place,Şānūr,,Palestinian Territory,,3609649834,shipped
460,460,460,7/10/2020,14.92,3,745.29,0.95,2322.77,460,cash,40438 Hermina Crossing,Kandangan,,Indonesia,,60 Kingsford Street,Keda,,China,,2958117909,delivered
461,461,461,6/8/2022,22.64,47,220.55,0.23,3673.74,461,cash,68300 Westport Lane,Dromiskin,,Ireland,W23,250 Cascade Trail,North York,ON,Canada,M3H,9143438695,delivered
462,462,462,4/20/2020,0.17,69,99.05,0.57,2204.18,462,debit card,4863 Mcguire Pass,Lospalos,,East Timor,,54450 Continental Crossing,Orange,B8,France,84104 CEDEX,5699758150,delivered
463,463,463,9/13/2020,7.62,93,67.2,0.36,6321.6,463,cash,694 Mallard Lane,Villeneuve-d'Ascq,B4,France,59663 CEDEX,6 Arrowood Junction,Wuning,,China,,5590684626,pending
464,464,464,8/31/2022,4.36,7,773.89,0.6,5462.2,464,credit card,6779 Nova Park,Szprotawa,,Poland,67-300,12451 Arizona Drive,Nerópolis,,Brazil,75460-000,4010554132,processing
465,465,465,11/23/2020,20.13,83,558.04,0.42,9985.88,465,cash,850 Karstens Alley,Tame,,Colombia,814018,05835 Miller Point,Yejia,,China,,7073967416,pending
466,466,466,5/29/2021,2.17,66,696.67,0.91,6932.11,466,cash,7458 Jackson Court,Warmare,,Indonesia,,699 Golf Course Alley,Marcabamba,,Peru,,7488093494,delivered
467,467,467,2/12/2022,13.99,39,874.15,0.36,4206.56,467,credit card,4374 Old Gate Crossing,Bardaskan,,Iran,,69 Hanson Parkway,Tippi,,Ethiopia,,3998720257,shipped
468,468,468,11/21/2022,21.42,50,557.81,0.9,7247.02,468,cash,845 Crowley Circle,Kuantan,PHG,Malaysia,25646,81 Merchant Drive,Ashcroft,BC,Canada,L0R,1423674795,delivered
469,469,469,7/8/2021,23.62,3,738.0,0.08,4239.84,469,debit card,0393 Sauthoff Lane,Bent Jbaïl,,Lebanon,,90800 Towne Parkway,Xaysetha,,Laos,,7355003028,delivered
470,470,470,11/19/2022,1.83,71,234.09,0.98,32.6,470,debit card,01 Ridgeview Parkway,Pueblo Nuevo,,Peru,,035 Gateway Avenue,Atins,,Brazil,89340-000,1164564030,shipped
471,471,471,8/31/2021,7.14,20,583.95,0.13,5257.09,471,debit card,4089 Rigney Avenue,Altanbulag,,Mongolia,,7973 Loomis Drive,Buenavista,PUE,Mexico,74770,6150494492,pending
472,472,472,8/31/2020,2.43,25,940.13,0.53,9754.21,472,cash,0162 Paget Park,Paniówki,,Poland,44-177,600 Melvin Court,Chishui,,China,,2876374304,processing
473,473,473,9/30/2022,9.01,24,153.87,0.77,9562.06,473,credit card,28767 Esch Hill,Taibai,,China,,87032 Buell Plaza,Gutian,,China,,4661317186,pending
474,474,474,3/8/2022,1.43,82,842.78,0.11,3000.64,474,debit card,16934 Holmberg Pass,Tanlad,,Philippines,8010,11 Scott Point,Ampelgading,,Indonesia,,6463536453,pending
475,475,475,9/10/2020,3.07,64,158.9,0.05,8328.04,475,cash,95 Grasskamp Circle,Salerno,CM,Italy,84135,9 Arkansas Avenue,Weibin,,China,,3938305257,processing
476,476,476,10/1/2022,11.04,73,83.84,0.86,9381.07,476,credit card,29760 Acker Street,Batiano,,Philippines,4115,9 Eagan Center,Idi Rayeuk,,Indonesia,,8082729766,delivered
477,477,477,6/26/2021,4.48,38,894.52,0.61,3666.3,477,cash,446 Lakewood Trail,Tangxian,,China,,70 Hansons Junction,Riangbao,,Indonesia,,4268967731,delivered
478,478,478,8/18/2021,21.09,28,551.63,0.39,1100.34,478,cash,82 Debra Way,Krasnogorskiy,,Russia,425090,98903 Huxley Hill,Il’inskiy,,Russia,142143,2536113950,shipped
479,479,479,5/9/2022,18.6,92,839.1,0.6,4132.11,479,cash,6557 Surrey Alley,Lukulu,,Zambia,,309 Schurz Terrace,Runaway Bay,,Jamaica,,5734306833,pending
480,480,480,9/8/2021,8.94,73,194.42,0.24,6139.85,480,cash,3 Anzinger Place,Atlanta,GA,United States,30358,524 Northridge Terrace,Dongsheng,,China,,2975907222,pending
481,481,481,8/16/2022,19.15,6,662.03,0.4,4586.83,481,credit card,93 Dakota Way,Áthyra,,Greece,,48 Twin Pines Lane,Kass Wollof,,Gambia,,7336507277,processing
482,482,482,4/15/2020,1.15,88,257.1,0.56,2786.95,482,debit card,234 Autumn Leaf Avenue,Vila Nova,03,Portugal,4710-627,18907 Coolidge Circle,Kengyuan,,China,,3308885286,delivered
483,483,483,4/4/2021,3.58,15,561.85,0.81,3144.72,483,credit card,9747 Crescent Oaks Way,Yatsushiro,,Japan,286-0002,9099 Westerfield Alley,Ettal,,Micronesia,,7760225386,shipped
484,484,484,3/16/2021,3.56,59,609.35,0.22,7925.94,484,debit card,55915 Mallard Crossing,Shuangtang,,China,,40728 Red Cloud Center,Situbondo,,Indonesia,,2203056524,shipped
485,485,485,9/9/2022,4.03,93,780.32,0.53,1818.49,485,credit card,0 Jana Place,Samothráki,,Greece,,45670 Vidon Lane,Chivilcoy,,Argentina,5571,2206610291,shipped
486,486,486,11/21/2022,9.64,18,761.67,0.75,1930.04,486,credit card,4898 Derek Junction,Gwangjeok,,South Korea,,27507 Schlimgen Parkway,Zhajin,,China,,7627257733,pending
487,487,487,5/18/2021,5.42,82,431.64,0.09,5296.01,487,cash,84328 Daystar Trail,Austin,TX,United States,78769,4026 7th Court,Káto Nevrokópi,,Greece,,5758176389,pending
488,488,488,7/29/2020,10.34,7,323.51,0.71,508.1,488,credit card,663 Dovetail Park,Lengji,,China,,9 Reindahl Hill,Linëvo,,Russia,633216,8007382829,shipped
489,489,489,6/10/2022,14.61,86,303.21,0.62,7346.8,489,debit card,133 Sherman Avenue,Wangjiaping,,China,,14 Heffernan Pass,København,1084,Denmark,1457,3679766734,shipped
490,490,490,9/30/2020,23.3,46,612.47,0.94,764.53,490,debit card,2088 Birchwood Terrace,Palermo,SC,Italy,90141,7406 Oneill Avenue,Fangbu,,China,,3005269687,processing
491,491,491,6/7/2022,7.52,43,958.51,0.11,4671.94,491,debit card,3674 Towne Park,Banyulegi,,Indonesia,,98389 Elgar Terrace,Ust’-Kut,,Russia,162176,4413666617,delivered
492,492,492,7/7/2020,23.7,26,5.15,0.55,3724.73,492,cash,517 Sullivan Road,Klos,,Albania,,7 Dwight Junction,Vitry-sur-Seine,A8,France,94409 CEDEX,3682749334,pending
493,493,493,8/29/2022,17.12,95,245.2,0.21,3168.63,493,credit card,872 Hovde Trail,Wan Yai,,Thailand,49150,0562 Manitowish Hill,Býšť,,Czech Republic,533 22,4504795002,pending
494,494,494,7/11/2021,6.53,36,538.14,0.57,6476.05,494,cash,76 Warrior Court,Ołpiny,,Poland,38-247,563 Lakewood Place,Chotcza,,Poland,81-035,1928510367,pending
495,495,495,12/29/2021,14.68,25,957.37,0.38,1376.06,495,credit card,96 Lakeland Trail,Krasnogvardeyets,,Russia,102469,6484 Lighthouse Bay Way,Long Layu,,Indonesia,,6130190414,shipped
496,496,496,6/27/2020,20.23,34,911.6,0.13,1193.76,496,cash,162 Sutteridge Center,Kafr ash Shaykh,,Egypt,,153 Fairview Center,Novyy Oskol,,Russia,309642,1609450558,shipped
497,497,497,5/28/2022,18.41,73,715.35,0.27,9585.17,497,debit card,9 Carpenter Drive,Nishishinminato,,Japan,934-0099,5540 Forest Run Hill,Wangcheng,,China,,1156599690,processing
498,498,498,6/23/2022,16.87,2,573.3,0.95,9652.07,498,debit card,5 Pond Pass,Cibeureum,,Indonesia,,51 Monica Parkway,Tokoname,,Japan,479-0871,3896747863,processing
499,499,499,12/2/2020,15.39,20,455.35,0.68,5612.83,499,credit card,01228 Lotheville Point,Karpinsk,,Russia,624936,362 Jenifer Junction,Fresnes,A8,France,94269 CEDEX,2617290076,shipped
500,500,500,12/31/2021,20.15,34,667.95,0.95,5308.83,500,debit card,92594 New Castle Road,Ji’ergele Teguoleng,,China,,2 Hoepker Court,Roissy Charles-de-Gaulle,A8,France,95761 CEDEX 1,7333264907,pending
501,501,501,2/6/2021,12.66,31,392.64,0.25,7966.43,501,debit card,119 Haas Parkway,Villa Regina,,Argentina,8336,058 Waywood Terrace,Cansolungon,,Philippines,7008,4792617254,delivered
502,502,502,7/25/2022,23.83,49,253.58,0.7,7166.18,502,credit card,32462 Lakewood Gardens Parkway,Athy,,Ireland,R14,5822 Riverside Drive,Salavan,,Laos,,4861107533,shipped
503,503,503,10/26/2020,9.86,16,121.07,0.13,3034.81,503,credit card,74 Warner Pass,Sandakan,SBH,Malaysia,90726,4 Corscot Trail,Yihe,,China,,5938264501,delivered
504,504,504,5/1/2022,7.38,19,689.38,0.83,1794.72,504,debit card,4131 Algoma Park,Lāmerd,,Iran,,321 Mccormick Hill,Chillia,,Peru,,2871553105,delivered
505,505,505,5/13/2021,17.58,91,401.74,0.18,3082.91,505,debit card,8509 Farwell Junction,Wendo,,Ethiopia,,07 Warrior Street,Ananea,,Peru,,8069852695,delivered
506,506,506,5/17/2021,1.96,52,787.14,0.6,5973.55,506,debit card,5 Helena Avenue,Fīrūzābād,,Iran,,5170 Brickson Park Parkway,Wangunjaya,,Indonesia,,9966345319,shipped
507,507,507,8/23/2022,0.44,20,501.73,0.33,3414.45,507,cash,2864 Anhalt Parkway,Sonina,,Poland,37-112,8480 Novick Road,Nianqiao,,China,,4398759471,delivered
508,508,508,5/11/2021,7.28,46,16.81,0.66,2772.63,508,debit card,00477 Shelley Lane,Mengenkrajan,,Indonesia,,879 Corben Court,Pedreira,06,Portugal,3220-313,1565679403,delivered
509,509,509,8/4/2021,4.65,81,281.64,0.13,5683.3,509,credit card,935 Dunning Park,Kertabumi,,Indonesia,,99368 Cardinal Junction,Nagornyy,,Russia,162550,2255170240,processing
510,510,510,6/5/2021,7.22,93,659.03,0.16,2029.69,510,cash,9262 Hanover Trail,Portela,17,Portugal,5050-365,95 Mendota Center,Amarillo,TX,United States,79105,8787227191,shipped
511,511,511,10/29/2021,18.49,39,262.65,0.84,7531.68,511,credit card,033 Riverside Street,Curibaya,,Peru,,451 Linden Parkway,Hongshan,,China,,4338087922,processing
512,512,512,10/22/2021,21.3,18,392.38,0.44,1411.54,512,credit card,860 Dwight Hill,Chicago,IL,United States,60624,33482 Killdeer Trail,Tarutung,,Indonesia,,6673316993,processing
513,513,513,6/10/2020,20.62,83,883.89,0.78,6518.76,513,debit card,9781 Glacier Hill Avenue,Bender,,Moldova,MD-3200,552 Grasskamp Court,Tanamiting,,Indonesia,,2320236672,shipped
514,514,514,5/7/2021,5.24,100,924.59,0.37,6853.51,514,debit card,39827 Glacier Hill Avenue,Marseille,B8,France,13192 CEDEX 20,9 Manitowish Alley,Áthyra,,Greece,,3223769158,processing
515,515,515,2/26/2022,23.72,5,792.07,0.46,7605.37,515,cash,7 Melby Park,Montbéliard,A6,France,25204 CEDEX,319 Columbus Avenue,Sanxiang,,China,,3113531035,processing
516,516,516,10/2/2021,6.65,27,321.51,0.35,6126.0,516,debit card,24 Menomonie Avenue,Stockholm,AB,Sweden,105 17,84869 Spenser Avenue,Gang,,Philippines,3703,4213500554,pending
517,517,517,11/30/2021,9.51,61,899.3,0.44,7512.13,517,cash,6 Everett Pass,Blois,A3,France,41919 CEDEX 9,477 Armistice Place,Toungo,,Nigeria,,4966470964,delivered
518,518,518,10/24/2021,23.8,76,414.2,0.24,7139.51,518,cash,1964 Heffernan Plaza,Kete Krachi,,Ghana,,77 Warrior Place,Ngujuran,,Indonesia,,9692943813,delivered
519,519,519,2/19/2020,15.72,10,593.02,0.09,8761.39,519,cash,0775 Claremont Way,Gračec,,Croatia,10370,907 Longview Hill,Sezures,18,Portugal,3550-286,5345202147,processing
520,520,520,6/19/2021,7.75,6,610.37,0.27,2189.41,520,cash,76 Hauk Drive,Martingança,10,Portugal,2445-705,3 Waubesa Trail,Laiwu,,China,,5247725433,shipped
521,521,521,7/2/2021,1.32,100,210.46,0.85,2252.7,521,credit card,560 Daystar Drive,Stonewall,MB,Canada,H9J,51159 Fallview Park,Pinheiro Machado,,Brazil,96470-000,9495286051,shipped
522,522,522,6/26/2022,2.1,73,535.42,0.62,8598.13,522,cash,69 Summerview Trail,Sengeti,,Indonesia,,03 Leroy Junction,Enewetak,,Marshall Islands,96970,2214156126,pending
523,523,523,6/30/2020,4.21,41,972.05,0.44,241.83,523,debit card,0597 Bluejay Pass,Badian,,Philippines,6011,91266 Delladonna Place,Kortowo,,Poland,11-041,2621030683,delivered
524,524,524,11/14/2022,13.43,57,216.31,0.26,2876.73,524,cash,0 Warrior Road,Xiashihao,,China,,44 Moose Pass,Xiejiaya,,China,,1769868369,shipped
525,525,525,5/5/2020,19.91,69,326.63,0.58,8281.95,525,credit card,50904 Old Gate Circle,Parczew,,Poland,21-200,86348 Ryan Circle,Paracatu,,Brazil,38600-000,1921256330,processing
526,526,526,11/19/2020,2.86,87,608.0,0.39,2287.57,526,debit card,36 Merrick Point,Medenine,,Tunisia,,196 Granby Road,Marne-la-Vallée,A8,France,77453 CEDEX 2,2548855379,delivered
527,527,527,7/8/2021,13.27,82,548.89,0.22,7933.89,527,debit card,2 Luster Lane,Cianorte,,Brazil,87200-000,66 Carpenter Terrace,Menuma,,Japan,360-0201,5203624980,pending
528,528,528,7/19/2021,5.53,41,512.72,0.99,1642.89,528,debit card,67 Glacier Hill Hill,Niaohe,,China,,984 Sage Point,Beya,,Russia,655770,3472611646,processing
529,529,529,8/12/2022,21.78,98,896.13,0.16,4219.77,529,credit card,32641 Nobel Center,Tit Mellil,,Morocco,,64 Dennis Trail,Vapnyarka,,Ukraine,,9839298212,processing
530,530,530,4/10/2020,2.44,75,799.17,0.49,1256.54,530,cash,4592 Glacier Hill Point,Gudja,,Malta,GDJ,5 Lotheville Park,Tancheng,,China,,5914504197,processing
531,531,531,4/23/2021,3.61,75,867.23,0.62,5611.6,531,cash,9249 Center Park,Magallanes,,Philippines,8604,7420 Fisk Alley,Pillpinto,,Peru,,7574139235,pending
532,532,532,10/5/2020,12.42,43,485.65,0.24,7947.21,532,cash,32 Holy Cross Terrace,Ar Rumaythīyah,,Kuwait,,367 Corben Terrace,Pak Thong Chai,,Thailand,30150,7860807643,delivered
533,533,533,8/18/2022,17.8,77,378.67,0.75,9320.5,533,cash,922 Badeau Circle,Sukogunungkrajan,,Indonesia,,2 Transport Point,Novikovo,,Russia,659518,3003738750,pending
534,534,534,2/8/2020,14.68,17,559.2,0.66,2659.58,534,cash,879 Northland Drive,Walenrang,,Indonesia,,64138 Stone Corner Park,Tiaong,,Philippines,4325,4308471045,shipped
535,535,535,1/6/2022,21.24,45,382.43,0.43,7204.68,535,cash,4316 Corscot Place,Luar,,Indonesia,,2 Fordem Road,Antrukan,,Indonesia,,3720539735,delivered
536,536,536,5/17/2021,16.4,92,311.27,0.71,7548.94,536,credit card,71 East Point,Vuhlehirs’k,,Ukraine,,8 Anniversary Way,Pasirhaur,,Indonesia,,9395925837,pending
537,537,537,4/14/2020,18.9,81,875.57,0.95,1172.37,537,debit card,65 Miller Lane,Pantai Ceuremen,,Indonesia,,3663 Lotheville Court,Zhenkou,,China,,1151212100,shipped
538,538,538,4/17/2020,22.99,80,40.24,0.99,3012.09,538,cash,756 Susan Avenue,Perches,,Haiti,,383 Tony Crossing,Dongshan,,China,,5105203574,processing
539,539,539,8/23/2022,16.77,65,314.81,0.6,8126.19,539,credit card,9815 Glendale Crossing,Petukhovo,,Russia,641642,5 Valley Edge Place,Growong Lor,,Indonesia,,7750879730,shipped
540,540,540,9/1/2021,9.5,14,505.11,0.82,2802.91,540,debit card,2 Mifflin Street,Chicago,IL,United States,60624,1856 Corben Junction,Jinping,,China,,4581993644,processing
541,541,541,7/4/2022,13.77,31,112.3,0.36,5149.34,541,credit card,65 Valley Edge Place,Jiulong,,China,,8 Mandrake Way,Yelkhovka,,Russia,446870,5711771419,delivered
542,542,542,4/10/2021,16.48,17,650.07,0.96,2340.66,542,credit card,9 Ilene Hill,Hässleholm,M,Sweden,281 32,70 Schlimgen Drive,Biancheng,,China,,9061445364,shipped
543,543,543,8/17/2020,18.48,99,778.55,0.06,5200.44,543,debit card,285 Corben Place,Anjani Barat,,Indonesia,,582 Hermina Junction,Marićka,,Bosnia and Herzegovina,,8833395487,delivered
544,544,544,6/30/2020,3.18,1,782.08,0.49,6543.38,544,debit card,76 Bunker Hill Place,San Juan,,Philippines,6227,353 Browning Parkway,Jose Maria Morelos,VER,Mexico,94453,4592743591,processing
545,545,545,11/18/2022,13.43,100,759.08,0.35,8933.62,545,cash,1337 Cascade Hill,Tha Luang,,Thailand,15130,56 Kingsford Avenue,Magarao,,Philippines,4403,5095901177,delivered
546,546,546,11/17/2020,21.17,90,634.93,0.63,6131.94,546,credit card,83512 Dixon Circle,Lop,,China,,2176 Sommers Park,Houping,,China,,8289062131,pending
547,547,547,5/5/2020,3.05,33,152.93,0.5,1419.94,547,credit card,157 Surrey Court,Ananea,,Peru,,605 Delaware Crossing,Salto,,Uruguay,,6830679404,pending
548,548,548,5/5/2022,2.5,91,380.41,0.97,8603.97,548,cash,5 Sutherland Trail,Wobulenzi,,Uganda,,5 Lakeland Parkway,Qiaoshi,,China,,5146949052,delivered
549,549,549,4/30/2021,3.52,8,131.53,0.32,7521.82,549,debit card,8 Ilene Alley,Iaçu,,Brazil,46860-000,2 Main Center,Inowrocław,,Poland,88-115,1389756691,processing
550,550,550,8/27/2020,17.48,68,132.5,0.83,1961.58,550,cash,9 Tony Lane,Bang Racham,,Thailand,16130,06 Rieder Way,Pangapisan,,Philippines,4001,9541222371,delivered
551,551,551,9/20/2022,17.43,60,318.9,0.49,6577.16,551,credit card,4682 Lindbergh Street,Farkaždin,,Serbia,,8 Warrior Crossing,Chile Chico,,Chile,,3641284771,processing
552,552,552,11/20/2022,12.27,54,264.04,0.32,6166.06,552,cash,49 Dorton Court,Anrong,,China,,08467 Forest Place,Sumbuya,,Sierra Leone,,2107567310,processing
553,553,553,8/11/2022,9.27,18,878.74,0.43,6657.71,553,cash,3479 Oakridge Pass,Gaoqiu,,China,,59 Merry Hill,Kertorejo,,Indonesia,,2714354121,shipped
554,554,554,8/13/2022,18.04,2,475.6,0.2,7154.61,554,cash,008 2nd Crossing,Nangka,,Philippines,1808,645 Hoepker Hill,Fengping,,China,,6500927022,delivered
555,555,555,10/24/2022,12.56,37,522.11,0.92,5065.27,555,debit card,09 Magdeline Drive,White City,SK,Canada,P0W,97 Springs Park,Vrtojba,,Slovenia,5291,1874180995,pending
556,556,556,5/6/2020,13.55,55,89.43,0.6,726.2,556,cash,23 Sachs Street,Poitiers,B7,France,86042 CEDEX 9,0275 Dapin Road,General Emilio Aguinaldo,,Philippines,4124,6739643079,pending
557,557,557,12/1/2020,17.96,95,492.08,0.49,4920.37,557,cash,07 Quincy Road,Sulahan,,Indonesia,,6551 Westport Junction,Youludu Sibage,,China,,1438868531,pending
558,558,558,6/12/2020,13.28,13,513.13,0.54,1197.44,558,cash,52 Jenna Circle,Yanglong,,China,,551 Susan Street,Mujur Satu,,Indonesia,,3497789579,pending
559,559,559,8/7/2022,17.13,85,779.02,0.81,791.7,559,cash,556 Hudson Park,Valdosta,GA,United States,31605,773 Almo Avenue,Palmira,,Colombia,763547,3801917630,processing
560,560,560,3/28/2021,10.52,70,434.34,0.95,3712.8,560,debit card,4664 Eliot Point,Malimaneek,,Indonesia,,5 Brentwood Court,Nieying,,China,,5748300011,pending
561,561,561,12/26/2020,16.56,87,915.2,0.72,4794.1,561,credit card,10 Crownhardt Park,Tsenher,,Mongolia,,55837 Nova Alley,Pamplona/Iruña,NC,Spain,31010,1134326024,delivered
562,562,562,10/13/2021,23.4,65,329.81,0.3,6385.24,562,cash,9425 Main Trail,Venado Tuerto,,Argentina,2600,1880 Helena Pass,Maoshan,,China,,6054945682,processing
563,563,563,11/4/2020,12.09,52,309.5,0.52,4676.76,563,credit card,93 Monica Terrace,Brades,,Montserrat,,04458 Scott Trail,Ugba,,Nigeria,,3381397124,shipped
564,564,564,1/9/2022,3.86,79,876.54,0.02,8173.11,564,debit card,567 Lunder Point,Miryang,,South Korea,,7436 Holy Cross Junction,Pindi Bhattiān,,Pakistan,52181,7822418164,delivered
565,565,565,7/15/2020,22.12,83,17.18,0.07,1404.05,565,credit card,80 Kings Pass,Barinitas,,Venezuela,,26020 Pierstorff Junction,Ożarowice,,Poland,42-625,3292076686,processing
566,566,566,2/27/2021,14.04,52,451.25,0.75,8026.25,566,credit card,255 Reinke Circle,Penalva de Alva,06,Portugal,3400-548,5437 Anderson Center,Colorado Springs,CO,United States,80945,5770644020,shipped
567,567,567,2/1/2020,4.47,10,44.48,0.39,4162.74,567,credit card,09 Summerview Way,Piteå,BD,Sweden,941 65,276 Hansons Junction,Banggel,,Indonesia,,3622178381,shipped
568,568,568,9/13/2020,16.06,37,175.0,0.28,3124.79,568,credit card,684 Lyons Lane,Kangxung,,China,,97 Oxford Hill,Kembang,,Indonesia,,4337558393,pending
569,569,569,7/14/2020,14.81,56,129.17,0.02,320.64,569,debit card,554 Eastlawn Point,Carvalhal,10,Portugal,3240-654,6 Cordelia Plaza,Kuvshinovo,,Russia,182346,3219502339,pending
570,570,570,5/31/2020,17.55,67,881.99,0.09,2755.41,570,credit card,4991 Summer Ridge Way,Ust’-Dzheguta,,Russia,369312,6937 Nobel Point,Xilu,,China,,7724187462,shipped
