order_id,customer_id,product_id,order_date,order_time,quantity,unit_price,discount,total_price,supplier_id,payment_method,shipping_address,shipping_city,shipping_state,shipping_country,shipping_postal_code,billing_address,billing_city,billing_state,billing_country,billing_postal_code,tracking_number,status
428,428,428,7/13/2022,23.4,35,326.73,0.81,9104.4,428,cash,32 Pepper Wood Place,San Jose,VER,Mexico,95643,143 Pond Street,Robertsport,,Liberia,,4368244611,pending
429,429,429,3/21/2020,1.83,60,564.99,0.91,1584.41,429,credit card,4 Johnson Pass,Alexandria,,Jamaica,,4663 Vermont Terrace,Yushu,,China,,7742286206,delivered
430,430,430,11/16/2020,8.96,99,481.68,0.25,290.97,430,cash,2241 Spaight Pass,Gevgelija,,Macedonia,1480,81891 Blue Bill Park Drive,La Aurora,JAL,Mexico,48338,1359550042,pending
431,431,431,5/17/2020,11.42,92,265.87,0.49,9719.85,431,debit card,0479 Anzinger Parkway,Haparanda,BD,Sweden,953 91,90 Hermina Park,Canga’an,,Indonesia,,5002965576,pending
432,432,432,8/21/2021,7.37,12,388.21,0.47,4635.65,432,credit card,91568 Moland Plaza,Krasnyy Kholm,,Russia,171679,183 Rusk Road,Danao,,Philippines,6344,1303691820,delivered
433,433,433,2/20/2020,7.76,16,736.39,0.29,1306.49,433,cash,3885 Sheridan Way,Strasbourg,C1,France,67029 CEDEX 1,7984 Sauthoff Drive,Berkovitsa,,Bulgaria,3500,8056760817,processing
434,434,434,5/1/2022,13.89,28,454.54,0.26,470.16,434,debit card,7668 Blue Bill Park Pass,Vilnius,,Lithuania,27001,0966 3rd Place,Nankengzi,,China,,6938368642,delivered
435,435,435,6/20/2021,18.95,49,24.04,0.97,2963.29,435,cash,93003 Riverside Hill,Byumba,,Rwanda,,32 Westend Pass,Basing,,Philippines,2417,5469914395,shipped
436,436,436,9/9/2020,15.65,82,490.71,0.34,8219.4,436,debit card,9268 Service Circle,Maodao,,China,,397 Sloan Pass,Novi Travnik,,Bosnia and Herzegovina,,4891544753,pending
437,437,437,2/29/2020,20.31,1,548.45,0.49,2590.78,437,credit card,31097 Atwood Junction,Daytona Beach,FL,United States,32123,9 Haas Court,Firenze,TC,Italy,50124,4562688270,delivered
438,438,438,2/19/2021,1.96,5,311.44,0.19,2842.39,438,credit card,4310 Acker Center,Kalapadua,,Indonesia,,47839 Dexter Road,Tabu,,Indonesia,,8344503676,delivered
439,439,439,5/15/2022,10.68,6,209.6,0.29,9693.68,439,credit card,2 Pond Center,Kizema,,Russia,165262,6109 Morningstar Point,Zhongyuan,,China,,1343981755,delivered
440,440,440,10/5/2021,6.19,54,416.23,0.9,2680.23,440,cash,44409 Luster Road,Burunday,,Kazakhstan,,1676 Kensington Center,Carriedo,,Philippines,2446,8278757510,pending
441,441,441,11/17/2021,4.61,82,643.84,1.0,184.3,441,cash,89787 Eagle Crest Hill,Chłapowo,,Poland,84-120,1446 Gina Place,Thạnh Mỹ,,Vietnam,,7649078950,delivered
442,442,442,3/30/2022,15.13,55,281.39,0.89,4640.32,442,cash,091 Dryden Court,El Porvenir,COA,Mexico,29920,73328 Dryden Plaza,Thatta,,Pakistan,73130,6426246244,delivered
443,443,443,8/23/2021,9.91,52,184.25,0.48,7044.26,443,debit card,99 Waywood Trail,Chuanxi,,China,,14 Burning Wood Trail,Gondanglegi Wetan,,Indonesia,,3709743853,pending
444,444,444,2/5/2022,13.8,47,23.89,0.45,4695.69,444,credit card,67 Summerview Court,Hampang,,Indonesia,,523 Sutherland Terrace,Huitong,,China,,6975799658,shipped
445,445,445,8/19/2020,4.49,37,815.47,0.95,3343.78,445,debit card,57 Walton Way,Notodden,08,Norway,3675,9002 Glacier Hill Alley,Dolní Lhota,,Czech Republic,747 66,9725419905,shipped
446,446,446,1/13/2020,21.08,57,866.26,0.12,9649.57,446,debit card,42 Cambridge Lane,Skuodas,,Lithuania,98001,0582 Westerfield Crossing,Billa,,Indonesia,,7264210581,pending
447,447,447,9/19/2020,15.13,72,281.3,0.18,9770.95,447,cash,35691 Crest Line Road,Druya,,Belarus,,65 Utah Pass,Xiaogang,,China,,9297106839,pending
448,448,448,11/10/2020,11.0,92,105.96,0.04,3371.51,448,debit card,0 Boyd Hill,Nanxia,,China,,7714 Corben Avenue,Vredefort,,South Africa,9595,3914206569,shipped
449,449,449,8/2/2020,16.43,90,170.88,0.67,7356.6,449,credit card,37 Anniversary Junction,Maringá,,Brazil,87000-000,2199 Chinook Park,Huangdao,,China,,5230540540,shipped
450,450,450,6/7/2020,8.83,81,130.57,0.32,8030.64,450,credit card,1 Fallview Terrace,Dalubian,,China,,23 Waubesa Lane,Jinjiang,,China,,6165290670,processing
451,451,451,4/5/2020,19.13,14,699.95,0.67,1243.23,451,credit card,30 North Crossing,Santa Cruz,,Philippines,5105,50 Commercial Avenue,Vällingby,AB,Sweden,162 55,6951779974,processing
452,452,452,3/2/2022,2.87,49,602.21,0.68,4495.47,452,credit card,42 Green Parkway,Jindaoxia,,China,,24 Summerview Junction,Melchor de Mencos,,Guatemala,17011,8608816444,delivered
453,453,453,8/11/2021,2.11,17,18.89,0.66,5940.09,453,cash,3498 Lakewood Road,Ādam,,Oman,,96614 Homewood Way,Bulubrangsi,,Indonesia,,3874923529,pending
454,454,454,6/12/2020,22.39,65,48.75,0.93,964.17,454,credit card,33590 Barnett Way,Dukuhturi,,Indonesia,,4091 Helena Drive,Philadelphia,PA,United States,19104,1018585251,pending
455,455,455,2/16/2021,3.43,77,196.77,0.11,6727.98,455,credit card,4 Carioca Hill,Niquinohomo,,Nicaragua,,91 Cordelia Center,Ndjolé,,Gabon,,2464327902,delivered
456,456,456,9/4/2022,11.53,85,688.39,0.15,4616.9,456,cash,71458 Kropf Drive,Kurume,,Japan,963-8846,1 Sachs Park,Vingåker,D,Sweden,643 92,4030196832,pending
457,457,457,4/10/2022,15.55,3,825.67,0.31,77.26,457,cash,992 Amoth Crossing,Pakisaji,,Indonesia,,3267 Tomscot Circle,Panambi,,Brazil,98280-000,2713730773,delivered
458,458,458,9/4/2022,0.93,22,185.47,0.4,4405.42,458,credit card,98463 Claremont Junction,Katori-shi,,Japan,311-2426,267 John Wall Hill,Wangda,,China,,4033429168,processing
459,459,459,4/11/2021,22.97,66,396.23,0.31,5715.66,459,credit card,253 Lake View Plaza,Bolong,,Philippines,5001,6 Manufacturers Alley,Carmen,,Philippines,9408,9837900961,processing
460,460,460,10/30/2022,11.48,16,45.1,0.64,8514.37,460,debit card,966 Corscot Center,Webuye,,Kenya,,99 Corry Center,Magallon Cadre,,Philippines,6132,2111768617,pending
461,461,461,3/10/2021,6.17,92,187.05,0.56,8645.65,461,debit card,389 Corben Junction,Montecristi,,Ecuador,,2 Lakewood Street,Dingcheng,,China,,8844319662,shipped
462,462,462,3/1/2021,5.95,60,607.4,0.8,4913.37,462,credit card,642 Lotheville Street,Seattle,WA,United States,98148,406 Gateway Center,Mississauga,ON,Canada,L5W,7312399529,delivered
463,463,463,4/29/2022,16.8,39,467.9,0.56,2460.63,463,credit card,6 Arrowood Parkway,Łęknica,,Poland,68-208,5 Arrowood Plaza,Torrance,CA,United States,90505,1420024632,delivered
464,464,464,3/22/2022,6.14,88,578.98,0.84,5874.67,464,credit card,35 Erie Street,Winnipeg,MB,Canada,R3L,50762 Porter Trail,Tabasalu,,Estonia,,2158027711,pending
465,465,465,10/28/2021,2.37,80,814.67,0.72,1458.53,465,credit card,240 Express Place,Maddarulug Norte,,Philippines,3501,15 Del Mar Trail,Pambuhan,,Philippines,8303,5520991409,processing
466,466,466,4/23/2021,22.36,93,523.68,0.3,629.44,466,debit card,72153 Grim Center,Uchimaru,,Japan,407-0002,50323 Troy Avenue,Salam,,Indonesia,,2376632827,delivered
467,467,467,12/3/2021,17.79,2,310.62,0.57,4422.74,467,debit card,47601 West Drive,Noebesa,,Indonesia,,81611 Arrowood Plaza,Descalvado,,Brazil,13690-000,6430612560,shipped
468,468,468,3/2/2020,23.96,61,788.5,0.85,5994.59,468,debit card,2446 Sachtjen Road,Neos Voutzás,,Greece,,9460 Burrows Parkway,Strömsund,Z,Sweden,833 34,1522282759,shipped
469,469,469,10/1/2020,16.69,36,19.96,0.81,4098.43,469,credit card,339 Thierer Avenue,Longonjo,,Angola,,3470 Dexter Place,Huangjinjing,,China,,7817359090,processing
470,470,470,11/12/2021,10.72,13,53.72,0.08,9474.54,470,credit card,74646 Golf View Avenue,Derzhavīnsk,,Kazakhstan,,005 Forster Pass,Katyuzhanka,,Ukraine,,5358765787,delivered
471,471,471,10/15/2020,10.45,43,967.17,0.27,6259.27,471,cash,99169 Glacier Hill Trail,Nanjie,,China,,6 Maple Pass,Rybatskoye,,Russia,196851,5139953258,processing
472,472,472,3/24/2022,5.54,39,75.42,0.35,2093.68,472,cash,80966 Hagan Hill,Tranås,F,Sweden,573 36,16747 Service Court,Majunying,,China,,6357071851,shipped
473,473,473,11/3/2020,1.99,57,147.72,0.1,5350.24,473,credit card,2 Fulton Trail,Chamlykskaya,,Russia,352547,515 Lawn Alley,Ludvika,W,Sweden,771 55,4070315233,delivered
474,474,474,7/26/2020,2.67,26,93.24,0.51,7388.16,474,cash,434 Dryden Way,Agrelo,03,Portugal,4730-300,44255 Rockefeller Center,Sadang Kulon,,Indonesia,,8821428852,shipped
475,475,475,5/4/2020,5.6,59,388.7,0.56,2774.82,475,credit card,0566 Buena Vista Avenue,Guisijan,,Philippines,5705,0081 Messerschmidt Pass,Yamagata-shi,,Japan,990-2412,2847804541,processing
476,476,476,4/27/2020,1.11,42,924.96,0.85,3838.21,476,debit card,48088 Eagan Lane,Xinan,,China,,55 Gerald Place,Thành Phố Hà Giang,,Vietnam,,4678875416,delivered
477,477,477,5/28/2020,10.42,73,782.56,0.69,608.13,477,cash,65054 Lukken Road,København,1084,Denmark,1457,1 Spohn Trail,Luzern,LU,Switzerland,6005,8202822993,processing
478,478,478,2/28/2021,12.16,21,970.61,0.51,1143.17,478,credit card,525 Spenser Road,Massy,A8,France,91304 CEDEX,01 Dunning Pass,Carrascal,14,Portugal,6120-215,9546549604,shipped
479,479,479,4/29/2022,11.55,19,48.06,0.17,5804.37,479,cash,2 Eastwood Park,Ordzhonikidzevskaya,,Russia,386245,1 Arapahoe Lane,Amiens,B6,France,80048 CEDEX 1,7003279937,pending
480,480,480,11/7/2021,12.12,10,271.94,0.17,9489.51,480,debit card,7 Dahle Drive,Tyringe,M,Sweden,282 91,7 Hermina Center,Kimakamak,,Indonesia,,8880362302,pending
481,481,481,10/28/2022,7.02,63,461.89,0.01,167.58,481,debit card,4827 Columbus Circle,Houmen,,China,,4 2nd Junction,Wucheng,,China,,4300428408,processing
482,482,482,7/16/2020,10.63,96,198.44,0.03,7366.32,482,credit card,302 Pond Avenue,Giyon,,Ethiopia,,71 Lien Point,Jiangyan,,China,,2269118070,shipped
483,483,483,8/30/2021,16.93,87,220.35,0.16,1475.46,483,cash,746 Kipling Alley,Lovran,,Croatia,51415,5 Clyde Gallagher Pass,L’govskiy,,Russia,307754,9786209862,shipped
484,484,484,7/7/2020,2.77,61,120.07,0.16,88.32,484,debit card,5 Donald Point,Gaio,15,Portugal,2860-613,0146 Sullivan Crossing,Nakhon Phanom,,Thailand,48000,8789962687,processing
485,485,485,9/4/2021,14.13,94,848.86,0.19,811.75,485,credit card,05124 Corry Terrace,Borås,O,Sweden,504 50,70 Jenifer Lane,Dunaivtsi,,Ukraine,,1215485327,delivered
486,486,486,3/8/2022,1.14,38,541.5,0.02,8629.24,486,cash,9117 Bowman Way,Huangzhuang,,China,,92 Anhalt Trail,San Basilio,,Philippines,2007,6309136909,delivered
487,487,487,10/20/2022,13.21,15,300.01,0.14,3905.3,487,credit card,74 Loomis Trail,Sosnovaya Polyana,,Russia,182157,5687 Reinke Hill,Siguinon,,Philippines,6542,5120703233,delivered
488,488,488,5/30/2021,9.99,15,960.11,0.2,6293.93,488,debit card,05681 North Drive,Carrigaline,,Ireland,P43,1 Fairfield Street,Newton,SCT,United Kingdom,IV1,8459135497,delivered
489,489,489,11/6/2021,5.94,59,374.01,0.94,6048.89,489,cash,73 Eagan Parkway,Till,,Palestinian Territory,,5 Leroy Drive,Brusque,,Brazil,88350-000,8265085928,processing
490,490,490,7/17/2021,10.75,59,57.53,0.73,4399.95,490,credit card,781 Portage Avenue,Oliveirinha,01,Portugal,3810-856,7154 Mayer Trail,Cẩm Phả,,Vietnam,,3451911082,shipped
491,491,491,4/29/2020,4.23,85,146.97,0.13,3805.33,491,debit card,695 Lakewood Gardens Drive,Hässelby,AB,Sweden,165 13,83666 Longview Circle,Mekarsari,,Indonesia,,8130335594,shipped
492,492,492,10/13/2020,11.22,4,714.89,0.84,2479.33,492,debit card,3793 Dakota Park,Chicago,IL,United States,60686,4282 Namekagon Hill,Koudougou,,Burkina Faso,,4870795280,processing
493,493,493,1/23/2021,3.88,5,211.31,0.2,3970.56,493,cash,17891 Miller Road,Yuhuangding,,China,,09116 Weeping Birch Lane,Nuamuzi,,Indonesia,,3249496844,delivered
494,494,494,1/27/2020,23.2,46,164.5,0.23,7435.04,494,debit card,7033 Moland Plaza,Yushan,,China,,0 Havey Center,Des Moines,IA,United States,50320,3828078689,delivered
495,495,495,10/20/2020,14.14,43,76.54,0.51,2200.56,495,cash,718 Claremont Park,Qikeshu,,China,,9915 Thompson Park,Beaufort,SC,United States,29905,5945906336,pending
496,496,496,3/5/2022,21.27,46,350.22,0.53,1518.53,496,debit card,20 Cody Avenue,Leping,,China,,75 Mesta Trail,Ognevka,,Kazakhstan,,5593894428,processing
497,497,497,1/31/2021,1.59,74,487.81,0.62,9111.51,497,debit card,42 Morningstar Pass,Manouba,,Tunisia,,0136 Anniversary Terrace,Milíkov,,Czech Republic,739 81,1373265394,processing
498,498,498,12/25/2021,9.62,49,8.14,0.55,7878.0,498,debit card,725 Dorton Trail,Krzepice,,Poland,42-160,55592 Lien Drive,Caála,,Angola,,1724876178,pending
499,499,499,7/24/2021,6.41,55,33.92,0.59,6550.89,499,credit card,54594 Cottonwood Circle,Noyon,B6,France,60406 CEDEX,87 Pleasure Lane,Bluefields,,Nicaragua,,3461305204,delivered
500,500,500,8/3/2020,5.83,20,805.48,0.86,3907.61,500,debit card,58 Knutson Court,Gaoqiao,,China,,0862 Roxbury Park,Lisków,,Poland,62-850,2024892769,pending
501,501,501,10/6/2021,16.15,54,296.46,0.2,8478.49,501,credit card,889 Melrose Alley,Huicungo,,Peru,,29971 Monterey Crossing,Las Vegas,NV,United States,89166,3921080234,pending
502,502,502,4/16/2021,9.18,71,971.91,0.51,5213.97,502,debit card,9020 Weeping Birch Avenue,Tiron,,Indonesia,,2239 Declaration Parkway,Bernay,A7,France,27309 CEDEX,3076028378,pending
503,503,503,11/21/2022,23.55,78,124.29,0.96,182.36,503,cash,446 Oxford Drive,Mölnlycke,O,Sweden,435 84,777 Rigney Plaza,Kadupinang,,Indonesia,,3247244907,delivered
504,504,504,4/7/2022,17.03,74,656.1,0.03,9507.64,504,debit card,5 Susan Lane,Nueva Imperial,,Chile,,41 Leroy Hill,Ventanas,,Ecuador,,6481484868,delivered
505,505,505,12/23/2022,22.15,44,794.83,0.22,3761.41,505,credit card,92036 Eggendart Alley,Riosucio,,Colombia,178057,313 Oak Valley Drive,Míthymna,,Greece,,9142484278,processing
506,506,506,6/27/2020,9.3,82,732.92,0.68,8886.38,506,cash,6 Johnson Terrace,Darunban,,Indonesia,,6543 Lindbergh Point,Xinzhou,,China,,2425981036,processing
507,507,507,2/7/2020,10.04,92,23.38,0.15,9178.29,507,credit card,18829 Glendale Hill,Xinhe,,China,,5110 Rockefeller Trail,Agoo,,Philippines,2504,4052005940,shipped
508,508,508,3/28/2021,4.84,98,131.01,0.42,8601.61,508,cash,83 Wayridge Place,Mogi Mirim,,Brazil,13800-000,19613 Green Place,Newark,DE,United States,19725,3849585750,pending
509,509,509,9/24/2022,10.64,15,291.26,0.06,7176.52,509,debit card,1 Clarendon Street,Colomi,,Bolivia,,335 Brentwood Junction,Chernukha,,Russia,607210,7291215610,pending
510,510,510,8/21/2021,17.22,5,445.73,0.11,2538.41,510,debit card,7984 Donald Lane,Antsirabe,,Madagascar,,02521 Fulton Circle,Palestina,,Philippines,6037,9958004522,pending
511,511,511,8/22/2022,13.15,3,154.3,0.5,2055.91,511,debit card,016 Cottonwood Junction,Sintung Timur,,Indonesia,,3934 Washington Point,Awilega,,Indonesia,,1339752980,pending
512,512,512,9/8/2020,8.51,6,488.2,0.99,8596.9,512,debit card,79266 Charing Cross Avenue,Makariv,,Ukraine,,99 Bobwhite Point,Balagon,,Philippines,1105,9418526349,processing
513,513,513,4/17/2022,23.5,76,696.64,0.76,4588.16,513,credit card,0217 Everett Avenue,Jihlava,,Czech Republic,586 01,98988 Glacier Hill Terrace,Washington,DC,United States,20067,8245976196,shipped
514,514,514,11/15/2022,1.01,34,969.58,0.75,829.34,514,debit card,24458 Daystar Terrace,Przewóz,,Poland,68-132,00 Duke Way,Prostki,,Poland,19-335,3737012946,pending
515,515,515,4/30/2022,11.7,84,963.21,0.08,2198.01,515,cash,64 Sommers Plaza,Maroúsi,,Greece,,0 Hagan Park,Tubod,,Philippines,9209,1633044227,shipped
516,516,516,8/26/2020,5.13,26,574.2,0.54,653.71,516,cash,05 Hagan Circle,Sibucao,,Philippines,6130,29 Utah Center,Inčukalns,,Latvia,,7409879909,pending
517,517,517,8/8/2022,11.3,39,134.73,0.6,5792.51,517,debit card,17 Fair Oaks Pass,Huyuan,,China,,80 Huxley Parkway,Jiangwei,,China,,7416014811,shipped
518,518,518,3/30/2022,22.8,59,384.09,0.87,4576.71,518,debit card,942 Jenna Way,Eindhoven,06,Netherlands,5609,072 Dakota Parkway,Cola,,China,,6270961373,shipped
519,519,519,1/10/2020,3.31,13,287.44,0.09,5107.0,519,debit card,90312 Jay Park,Västerås,U,Sweden,725 96,84 Meadow Vale Terrace,Łaszczów,,Poland,22-650,7516121806,pending
520,520,520,2/14/2020,19.0,16,553.46,0.1,5291.18,520,debit card,193 Havey Crossing,Al Muţayrifī,,Saudi Arabia,,5119 Donald Street,Fushun,,China,,1770558586,pending
521,521,521,10/31/2020,19.89,72,331.46,0.92,4198.27,521,credit card,92829 Melody Junction,Ciawitali,,Indonesia,,52 American Point,Ambian,,Indonesia,,9141243551,shipped
522,522,522,9/11/2020,14.06,36,628.18,0.08,3871.48,522,credit card,1494 Larry Plaza,Sempu,,Indonesia,,96164 Fuller Parkway,Strawczyn,,Poland,26-067,4370360567,delivered
523,523,523,2/16/2022,10.56,95,898.17,0.11,6424.03,523,cash,7 Bartelt Road,Izvestkovyy,,Russia,682652,87569 Mandrake Terrace,Sukamaju,,Indonesia,,8636143528,shipped
524,524,524,8/8/2021,3.54,3,536.98,0.32,4325.04,524,cash,51 Glendale Plaza,Gunajaya,,Indonesia,,237 Brickson Park Road,Gamping Lor,,Indonesia,,2080376516,processing
525,525,525,1/5/2021,4.27,23,426.38,0.76,3466.26,525,cash,26398 Clove Crossing,Loandjili,,Republic of the Congo,,5 Duke Trail,Hekou,,China,,9962451336,processing
526,526,526,11/19/2022,17.9,2,266.35,0.51,9719.28,526,cash,65482 Maple Point,Dogonbadan,,Iran,,5477 Beilfuss Trail,Maebashi-shi,,Japan,379-2166,7914824290,shipped
527,527,527,3/15/2022,5.86,33,694.89,0.75,7133.89,527,debit card,6 Shopko Way,Aldeia,16,Portugal,4910-302,3 Cardinal Crossing,Sydney,NSW,Australia,1033,2410207817,processing
528,528,528,12/5/2021,12.64,1,988.72,0.89,1771.79,528,debit card,305 Darwin Lane,Ningdun,,China,,79 Alpine Crossing,Darkton,,Swaziland,,4903461000,pending
529,529,529,10/7/2021,7.27,73,986.73,0.57,8226.03,529,credit card,68139 Drewry Parkway,Vesoul,A6,France,70030 CEDEX,544 Fisk Park,Muslyumovo,,Russia,456721,5306850785,shipped
530,530,530,1/24/2020,19.52,21,174.43,0.38,1070.97,530,cash,4 Lotheville Parkway,Lysekil,O,Sweden,453 41,404 American Ash Pass,Roissy Charles-de-Gaulle,A8,France,95959 CEDEX 2,3444513692,processing
531,531,531,6/25/2020,5.65,58,575.1,0.81,7325.48,531,debit card,32478 Mifflin Center,Qalqaman,,Kazakhstan,,172 Schmedeman Alley,Ilongero,,Tanzania,,2409336246,shipped
532,532,532,6/19/2020,17.88,5,193.5,0.36,1633.38,532,cash,9860 Main Junction,Huaping,,China,,6 Westridge Drive,Sindangsuka,,Indonesia,,5047733850,delivered
533,533,533,8/16/2022,11.27,88,837.89,0.93,4377.87,533,credit card,6524 David Hill,Hoit Taria,,China,,78965 Tennessee Terrace,Chichibu,,Japan,369-1872,9862737834,processing
534,534,534,2/7/2021,2.55,39,335.24,0.43,6402.58,534,cash,6999 North Center,Zheleznogorsk,,Russia,307156,4916 Mariners Cove Junction,Reutlingen,BW,Germany,72768,6103349077,shipped
535,535,535,7/25/2020,11.48,6,823.55,0.81,5024.05,535,credit card,3854 Gina Drive,Cimalati,,Indonesia,,61 Hansons Pass,Nanqi,,China,,7736912447,pending
536,536,536,3/5/2020,3.55,23,609.91,0.06,7869.09,536,debit card,8694 Monument Trail,Saint-Pierre,RE,Reunion,97853 CEDEX,0 Upham Pass,Skrzydlna,,Poland,34-625,4008865624,shipped
537,537,537,8/16/2020,10.88,81,740.48,0.22,3761.8,537,credit card,59741 Derek Alley,Tongxing,,China,,1 Dryden Park,Ciudad Bolivia,,Venezuela,,6511849691,delivered
538,538,538,8/4/2022,5.33,90,397.56,0.63,9239.86,538,debit card,7 Briar Crest Way,Kafir Qala,,Afghanistan,,62 Brickson Park Lane,Jarabacoa,,Dominican Republic,10801,9585873514,processing
539,539,539,7/31/2022,23.03,34,622.9,0.86,903.04,539,credit card,4 Elmside Hill,Oro Verde,,Argentina,3100,8295 Memorial Place,Kalāt,,Pakistan,88300,2382048963,processing
540,540,540,9/19/2022,12.87,52,556.3,0.87,9966.54,540,cash,2 Village Green Park,Žemaičių Naumiestis,,Lithuania,99005,1 Lakewood Street,Baunu-Timbangan,,Philippines,7407,8208988671,processing
541,541,541,2/8/2022,16.38,7,637.73,0.41,6874.7,541,debit card,15 Village Avenue,Vakhsh,,Tajikistan,,1997 Dryden Terrace,Khenifra,,Morocco,,4103481498,shipped
542,542,542,2/14/2020,8.26,19,986.17,0.03,9526.4,542,cash,35 Arapahoe Drive,Banjar Kubu,,Indonesia,,258 Arrowood Lane,Topolná,,Czech Republic,687 11,3616182555,shipped
543,543,543,11/30/2020,21.99,98,984.24,0.43,225.47,543,cash,62 Lillian Center,Moutsamoudou,,Comoros,,9 Banding Way,Jiangcun,,China,,5285521176,shipped
544,544,544,8/28/2020,5.06,28,421.49,0.08,8499.7,544,cash,3258 Annamark Hill,Sugiharjo,,Indonesia,,21 Canary Place,Charlotte,NC,United States,28289,7536417021,shipped
545,545,545,8/10/2020,8.05,34,998.0,0.06,1961.21,545,credit card,14 Veith Park,Itiruçu,,Brazil,45350-000,364 Pennsylvania Junction,Yevpatoriya,,Ukraine,,1854927729,processing
546,546,546,4/18/2022,22.02,50,472.83,0.37,3849.35,546,credit card,64126 Lighthouse Bay Circle,Beregovoy,,Russia,644905,18 Manley Hill,Delodpeken,,Indonesia,,3558521969,shipped
547,547,547,1/21/2020,20.52,86,926.17,0.07,7405.73,547,credit card,309 Veith Road,Mullsjö,F,Sweden,565 31,146 Warbler Avenue,Krajan Gajahmati,,Indonesia,,8748060308,shipped
548,548,548,6/1/2022,13.3,92,837.37,0.67,6695.8,548,credit card,64 Jay Place,Haozhai,,China,,5 Mockingbird Road,Sāqayn,,Yemen,,2198378432,delivered
549,549,549,3/10/2020,19.32,34,514.61,0.27,2802.89,549,debit card,47283 Sage Lane,Charlottetown,PE,Canada,C1B,01133 Russell Trail,Albania,,Colombia,684537,6781568583,pending
550,550,550,9/23/2020,22.69,40,210.87,0.74,9103.31,550,debit card,18 Norway Maple Place,Sheksna,,Russia,162572,1 Monica Court,Al Hufūf,,Saudi Arabia,,2334540484,delivered
551,551,551,4/15/2022,4.87,7,440.01,0.15,9764.22,551,credit card,914 Green Avenue,Yangjiafang,,China,,53 Goodland Street,Kyzyl-Kyya,,Kyrgyzstan,,9676012218,shipped
552,552,552,9/17/2021,11.6,92,914.51,0.3,4134.81,552,credit card,20772 Waxwing Road,Istres,B8,France,13802 CEDEX,1 Waxwing Parkway,Changshan,,China,,9157252424,delivered
553,553,553,5/3/2021,5.53,89,450.74,0.81,2118.21,553,cash,3069 Grim Alley,Hetou,,China,,6091 Summer Ridge Crossing,Lamongan,,Indonesia,,6469192440,pending
554,554,554,6/8/2020,5.34,98,412.78,0.53,8949.17,554,credit card,8475 Farragut Street,Sélestat,C1,France,67604 CEDEX,132 Gina Pass,Kalmar,H,Sweden,392 41,6906028725,shipped
555,555,555,10/8/2022,10.38,94,683.63,0.12,4267.25,555,cash,37888 Pine View Circle,Miki,,Japan,675-1324,51 Lakeland Hill,Karangdalam,,Indonesia,,3081829010,pending
556,556,556,2/22/2021,2.23,34,124.43,0.63,482.04,556,debit card,980 Warbler Lane,Pākpattan,,Pakistan,54950,5311 Messerschmidt Avenue,Lere,,Nigeria,,3433364784,shipped
557,557,557,6/13/2022,2.98,58,866.4,0.51,395.12,557,cash,0308 Lindbergh Center,Binabaan,,Philippines,5034,5735 Kenwood Drive,Sakura,,Japan,989-2433,1765563747,pending
558,558,558,6/13/2020,14.18,64,550.54,0.46,5742.57,558,credit card,662 Sachtjen Place,Wichita,KS,United States,67260,19661 Atwood Circle,Tuanai,,Indonesia,,5433198793,shipped
559,559,559,5/23/2021,18.91,80,732.68,0.9,6978.4,559,debit card,6 Carpenter Street,Lihu,,China,,1 Brown Way,Murcia,,Philippines,6129,1735435101,pending
560,560,560,2/28/2022,1.8,45,557.64,0.19,6943.27,560,cash,6382 Holy Cross Circle,Turbiv,,Ukraine,,5 Lyons Hill,Tongzhong,,China,,2721669149,delivered
561,561,561,5/28/2021,12.93,93,392.82,0.5,3230.73,561,credit card,52 Tony Road,Rasshevatskaya,,Russia,356012,8065 Northland Junction,Longuita,,Peru,,9740446137,delivered
562,562,562,6/22/2020,13.66,48,531.66,0.52,5726.79,562,debit card,0744 Jenna Center,Komorniki,,Poland,62-056,2 High Crossing Place,Dujuuma,,Somalia,,6721560056,processing
563,563,563,12/26/2022,22.01,78,286.96,0.24,5466.79,563,credit card,03 Gale Alley,Minapan,,Philippines,9617,183 Dorton Court,Tangwang,,China,,6649092716,pending
564,564,564,12/18/2021,1.8,75,756.48,0.97,7931.51,564,debit card,5076 Bayside Parkway,Ventersburg,,South Africa,9450,23564 Dixon Pass,Boto,,Indonesia,,9420165206,shipped
565,565,565,8/12/2020,6.89,60,869.85,0.0,7443.52,565,credit card,48949 Veith Terrace,Lianyi,,China,,7 Northwestern Crossing,Emalgolin Mongolzuxiang,,China,,3427874722,pending
566,566,566,1/15/2022,12.45,4,355.46,0.73,9128.02,566,debit card,0 Kensington Pass,Uppsala,C,Sweden,753 81,874 Quincy Road,Datun,,China,,1229491949,shipped
567,567,567,4/12/2020,12.86,39,642.67,0.91,1449.64,567,credit card,680 Forest Dale Street,El Limon,VER,Mexico,92105,746 Gulseth Hill,Budënnovsk,,Russia,356825,1335228165,processing
568,568,568,11/15/2022,2.83,64,656.33,0.63,4248.13,568,debit card,2 Meadow Valley Street,Santiago Puringla,,Honduras,,571 Linden Park,Sacramento,CA,United States,95813,4557328767,shipped
569,569,569,12/13/2020,3.2,42,589.52,0.74,8000.45,569,cash,78 Graedel Trail,Az̧ Z̧a‘āyin,,Qatar,,3955 Village Green Way,Beraim,,Indonesia,,2057843843,pending
